1,78.48290570719602
2,73.0913976426799
3,77.11883126550869
4,83.93231327543424
5,89.5347394540943
6,76.37027853598015
7,81.03529094292804
8,83.22235980148882
9,82.49241811414392
10,83.6848635235732
11,87.76399255583128
12,82.89426550868487
13,92.64819416873449
14,81.35787158808932
15,71.74800124069479
16,90.47766749379653
17,82.21464019851116
18,76.81072518610422
19,84.02329776674938
20,83.16308250620347
21,81.90791315136477
22,79.08808933002481
23,86.87275992555831
24,84.6208988833747
25,82.00992555831266
26,89.98138957816377
27,91.78660049627791
28,89.4727047146402
29,87.2553076923077
30,86.3151364764268
31,82.3697270471464
32,90.62655086848635
33,88.62282878411911
34,87.11538461538461
35,92.58064516129032
36,83.72208436724566
37,87.57995595533498
38,83.4925558312655
39,90.17990074441687
40,82.04714640198512
41,80.53970223325062
42,89.42928039702234
43,91.98304404466501
44,86.68665570719602
45,88.38089330024813
46,87.33870967741936
47,87.14433436724565
48,88.00799565756823
49,89.01916191066998
50,89.17907382133994
51,87.47518610421837
52,89.23697270471465
53,90.136476426799
54,89.2741935483871
55,88.67038895781637
56,80.41425434243176
57,89.80562468982629
58,89.19354838709677
59,86.47642679900744
60,86.19037779156328
61,81.78039702233251
62,90.70099255583126
63,75.16749379652606
64,83.39743610421836
65,82.92803970223325
66,83.8633858560794
67,90.45216439205954
68,86.16349627791564
69,81.6501240694789
70,87.36834863523573
71,84.94347952853597
72,86.94789081885857
73,90.4128759305211
74,91.14075
75,91.69354838709677
76,92.51171774193548
77,92.34422394540942
78,91.79280397022333
79,90.10545905707195
80,84.21767307692308
81,91.73697270471465
82,91.00427357320099
83,89.97932196029775
84,80.91053225806452
85,90.3349875930521
86,82.64130148883375
87,91.1910669975186
88,83.96195223325061
89,86.7741935483871
90,80.60656203473945
91,81.30686538461539
92,91.32065074441687
93,78.90818858560795
94,82.35732009925559
95,85.94775310173696
96,79.59677419354838
97,90.50110297766749
98,91.67424875930521
99,85.25916749379653
100,76.69906265508685
101,92.58064516129032
102,89.65811972704715
103,78.87717121588089
104,84.91935483870968
105,85.44044665012407
106,87.98387096774194
107,85.16749379652606
108,89.31072518610422
109,91.21588089330025
110,88.32988709677419
111,93.89578163771712
112,88.89440322580644
113,92.53722084367246
114,91.74317617866005
115,89.2741935483871
116,89.87593052109182
117,88.75241253101737
118,90.63275434243177
119,89.90694789081886
120,89.52853598014889
121,89.00675496277915
122,92.81637717121588
123,91.61290322580645
124,82.31389578163771
125,90.705817617866
126,90.136476426799
127,90.61414392059554
128,90.3349875930521
129,85.78163771712158
130,90.9925558312655
131,92.16225558312655
132,88.51116625310173
133,89.80700310173697
134,91.8527710918114
135,91.28274069478907
136,90.14819416873449
137,85.0861594292804
138,87.76054590570719
139,90.03722084367246
140,85.04962779156328
141,90.35359801488833
142,86.5074441687345
143,90.36462655086848
144,90.7437276674938
145,91.45781637717121
146,86.86724565756823
147,88.3498759305211
148,84.42307692307692
149,90.37841191066998
150,92.21395099255582
151,89.8697270471464
152,89.06947890818859
153,90.40942928039702
154,85.86159367245658
155,87.74813895781638
156,91.35856079404466
157,87.96457133995037
158,88.205817617866
159,89.44720161290323
160,89.57747456575682
161,86.8362282878412
162,90.38392617866005
163,88.31885856079404
164,90.55762344913151
165,87.87841191066998
166,91.77970781637717
167,89.0136476426799
168,90.48387096774194
169,91.34408622828784
170,89.52233250620347
171,90.83746898263027
172,90.9863523573201
173,89.01916191066998
174,94.41066997518611
175,92.46760421836228
176,88.4863523573201
177,88.17617866004963
178,91.56947890818859
179,89.98759305210918
180,91.91687344913151
181,93.26923076923077
182,90.16129032258064
183,90.62655086848635
184,87.64199069478907
185,92.15191625310173
186,90.39633312655087
187,85.17162965260545
188,88.85856079404466
189,85.77543424317618
190,89.09429280397022
191,89.71464019851116
192,87.01612903225806
193,89.41687344913151
194,87.60476985111663
195,92.43796526054591
196,91.60049627791564
197,93.47945967741936
198,87.24427915632754
199,91.66253101736973
200,84.88213399503722
201,84.88213399503722
